did,product_id,min_app_version,name,name_sc,icon_on,icon_off,icon_offline,icon_sc,_icon_ls_on,icon_ls_off,icon_b_pair,icon_real,bind_confirm,desc,pid,status,brand_name,cate_name,bt_bind_style,ct_offline_enter,permission_control,wexin_share,bt_match,bt_rssi,sc_failed,voice_control,voice_ctrl_ed,op_history,bt_is_secure,bt_gateway,fiveg_wifi,subcategory_id,icon_smartconfig_off,rank
0
jilian.curtain.fm1,66326,60160,Geeklink_Curtain,,icons/jilian.curtain.fm1/on.png,icons/jilian.curtain.fm1/off.png,icons/jilian.curtain.fm1/offline.png,icons/jilian.curtain.fm1/sc.png,null,icons/jilian.curtain.fm1/ls_off.png,icons/jilian.curtain.fm1/b_pair.png,icons/jilian.curtain.fm1/real.png,false,智能反馈窗帘，可以手动控制也可以通过APP滑动控制，搭配思想者mini可以设置定时开启关闭窗帘，以及其它联动场景,14,3,,Home security,0,0,0,false,0,,0,0,1,0,0,0,null,null,icons/jilian.curtain.fm1/smartconfig_off.png,null,0
miir.tv.ir01,65725,60160,TV Remote Control,,icons/miir.tv.ir01/on.png,icons/miir.tv.ir01/off.png,icons/miir.tv.ir01/offline.png,icons/miir.tv.ir01/sc.png,null,icons/miir.tv.ir01/ls_off.png,icons/miir.tv.ir01/b_pair.png,icons/miir.tv.ir01/real.png,false,米家电视红外遥控,15,3,,Audio & video equipment,0,0,0,false,0,,0,0,1,0,0,0,null,null,icons/miir.tv.ir01/smartconfig_off.png,null,0
onemore.soundbox.sm001,205,60160,Mi Music Alarm Clock,,icons/onemore.soundbox.sm001/on.png,icons/onemore.soundbox.sm001/off.png,icons/onemore.soundbox.sm001/offline.png,icons/onemore.soundbox.sm001/sc.png,null,icons/onemore.soundbox.sm001/ls_off.png,icons/onemore.soundbox.sm001/b_pair.png,icons/onemore.soundbox.sm001/real.png,false,具有时钟和闹钟功能的蓝牙音箱,6,3,,Audio & video equipment,1,0,0,false,1,-60,0,0,0,0,0,0,null,null,icons/onemore.soundbox.sm001/smartconfig_off.png,null,0
oge.aircondition.stir0,66329,60160,ir-air,,icons/oge.aircondition.stir0/on.png,icons/oge.aircondition.stir0/off.png,icons/oge.aircondition.stir0/offline.png,icons/oge.aircondition.stir0/sc.png,null,icons/oge.aircondition.stir0/ls_off.png,icons/oge.aircondition.stir0/b_pair.png,icons/oge.aircondition.stir0/real.png,false,红外智能插座允许你可以控制绝大多数支持红外控制的空调或者风扇，用户仅需要手机和APP就可以控制家中所有的传统红外电器。安装成功后，智能插座将会成为一个万能遥控设备，它大大扩展了传统智能插座的功能，让家庭生活更舒适简单。,14,3,,Environment appliances,0,0,0,false,0,,0,0,1,0,0,0,null,null,icons/oge.aircondition.stir0/smartconfig_off.png,null,0
feibit.sensor_ht.fzb870,66809,60160,Temperature and humidity sensor,,icons/feibit.sensor_ht.fzb870/on.png,icons/feibit.sensor_ht.fzb870/off.png,icons/feibit.sensor_ht.fzb870/offline.png,icons/feibit.sensor_ht.fzb870/sc.png,null,icons/feibit.sensor_ht.fzb870/ls_off.png,icons/feibit.sensor_ht.fzb870/b_pair.png,icons/feibit.sensor_ht.fzb870/real.png,false,实时感应室内温湿度度，传感联动家中温控设备，设置最佳室内温湿度环境。,14,3,,Home security,0,0,0,false,0,,0,0,1,0,0,0,null,null,icons/feibit.sensor_ht.fzb870/smartconfig_off.png,null,1
rokid.robot.alien2,65560,60160,Rokid Alien,,icons/rokid.robot.alien2/on.png,icons/rokid.robot.alien2/off.png,icons/rokid.robot.alien2/offline.png,icons/rokid.robot.alien2/sc.png,null,icons/rokid.robot.alien2/ls_off.png,icons/rokid.robot.alien2/b_pair.png,icons/rokid.robot.alien2/real.png,false,一款基于语音交互的人工智能机器人，希望能成为您家庭和生活中的好伴侣。,0,3,,Audio & video equipment,0,0,3,false,0,,0,1,0,0,0,0,null,null,icons/rokid.robot.alien2/smartconfig_off.png,null,0
tyzhjt.curtain.cl0001,67296,60160,窗帘,,icons/tyzhjt.curtain.cl0001/on.png,icons/tyzhjt.curtain.cl0001/off.png,icons/tyzhjt.curtain.cl0001/offline.png,icons/tyzhjt.curtain.cl0001/sc.png,null,icons/tyzhjt.curtain.cl0001/ls_off.png,icons/tyzhjt.curtain.cl0001/b_pair.png,icons/tyzhjt.curtain.cl0001/real.png,false,,14,3,,Home security,0,0,0,false,0,,0,0,1,0,0,0,null,null,icons/tyzhjt.curtain.cl0001/smartconfig_off.png,null,0
jxsoft.light.jj01,1575,60160,智能灯泡,,icons/jxsoft.light.jj01/on.png,icons/jxsoft.light.jj01/off.png,icons/jxsoft.light.jj01/offline.png,icons/jxsoft.light.jj01/sc.png,null,icons/jxsoft.light.jj01/ls_off.png,icons/jxsoft.light.jj01/b_pair.png,icons/jxsoft.light.jj01/real.png,false,,6,3,,Home security,0,0,0,false,0,,0,0,0,0,0,0,null,null,icons/jxsoft.light.jj01/smartconfig_off.png,null,0
tt2019.plug.socket,66589,60160,Socket,,icons/tt2019.plug.socket/on.png,icons/tt2019.plug.socket/off.png,icons/tt2019.plug.socket/offline.png,icons/tt2019.plug.socket/sc.png,null,icons/tt2019.plug.socket/ls_off.png,icons/tt2019.plug.socket/b_pair.png,icons/tt2019.plug.socket/real.png,false,,14,3,,Home security,0,0,0,false,0,,0,0,1,0,0,0,null,null,icons/tt2019.plug.socket/smartconfig_off.png,null,0
tuya.aircondition.ac01,66192,60160,Air Conditioning,,icons/tuya.aircondition.ac01/on.png,icons/tuya.aircondition.ac01/off.png,icons/tuya.aircondition.ac01/offline.png,icons/tuya.aircondition.ac01/sc.png,null,icons/tuya.aircondition.ac01/ls_off.png,icons/tuya.aircondition.ac01/b_pair.png,icons/tuya.aircondition.ac01/real.png,false,红外空调,14,3,,Environment appliances,0,0,0,false,0,,0,0,1,0,0,0,null,null,icons/tuya.aircondition.ac01/smartconfig_off.png,null,0
